time,places,tweet
2023-02-19 11:27:34,#RT & following ❎ Endorsement,"Tesla workers at the Gigafactory 2 in Buffalo, New York, allege over 30 workers were fired on 14 February in response to the announcement of a union organizing drive at the 1,000-worker facility. The Tesla chief executive, Elon Musk, has fought union drives in the past. The …"
2023-02-19 11:27:11,"Moscow, Aryavarta",@whyteknight07 Tesla was related to AC though
2023-02-19 11:27:02,"Massachusetts, USA",All-Weather Floor Liners for Tesla Model 3: https://t.co/kgkCQ8jPrO #bot https://t.co/6bYV5x7yUI
2023-02-19 11:27:01,,@TeslaDarth @JoleneBlahahaha @Stacyloveskatz @Michaeldoge420 @QuantumFekT @SpadersNFTs @Lionelclone1 @YadiraRussell9 @AndreMillaire @jewel_gardener @PryZmRuleZZ @YOUniverse999 @tearsintherain1 @DogeAccept @musicphantom69 @MaximoBanksy @bugaloo_2 @13dogecoin @boozelee86 @devine1jojo @h_artsNcrafts @PiaPanda96 @MarshaW15161057 @codehurtsbrain @elonmusk @Tesla @TeslaSolar @Tesla_Megapack @Grimezsz @dogecoin I just laughed at my own video waking up to you laughing at it thank bro!!!
2023-02-19 11:26:35,,"@WholeMarsBlog I really want to know what formed their opinion of hating tesla? Media, elon, just the way they look?"
2023-02-19 11:26:31,,"@Tommy43700 Hey mate,
#OptimusAI is what is up right now!
It's an opportunity to unleash AI into your crypto lifestyle
Secure to ape in,Ape maximally.
#Tesla #AI $TSLA #OptimusAIEth #OptimusEth #OptimusAIEth 
@OptimusAI_Token

https://t.co/TLi0sNJLwd https://t.co/7wL4wnwH2Q"
2023-02-17 22:28:21,United States,"BREAKING: Dozens of workers are fired from a Tesla factory in Buffalo, New York after organizing to form a union — a disgusting display of Elon Musk’s corporate greed. RT IF YOU SUPPORT HITTING TESLA WITH A MASSIVE FINE!"
2023-02-17 18:59:09,,"NEW: Not only did Tesla fire 30 workers at its unionizing gigafactory in Buffalo, it also lied to them about it.

That morning, Tesla managers announced there’d be an employee benefits workshop.

When they went in, they were terminated. https://t.co/IiFPLv9q8q"
2023-02-19 01:52:26,Swamp,"For 5 years, our house has been running continuously from a wrecked Tesla Model S car battery that I rewired and reprogrammed. It’s charged with solar panels during the day. This interview is from 5 years ago. @elonmusk, please sell us powerwalls off grid!
https://t.co/8wABGuwc1i"
2023-02-19 11:29:19,,Tesla going global quickly. BYD expansion out of China seems slow. Tesla much bigger global Brand already. https://t.co/sp7Vbz2aDC
2023-02-19 11:29:04,"Chicago, IL",@Jamestoupin I don't trust the Autopilot technology. It's too new and obviously hasn't been perfected yet. I wouldn't drive a Tesla if they paid me.
2023-02-19 11:29:04,,@Reds_Fan3 @Ryan4Tesla7 @bostontranspla1 @jasondebolt It sounds like you have completely discounted megacasting and ignored falling commodiry prices such as lithium. Did you listen when the Volkswagon CEO spoke of Tesla building an EV in 10 hours when it takes them 30?
2023-02-19 11:29:00,North America,"Tesla Will Recall Over 360000 Cars With FSD Beta

More Info Here:
https://t.co/xmIPswZiZ7

#tesla #teslanews #teslaupdate #news #tsla https://t.co/p1BWCey9qr"
2023-02-19 11:28:54,,"MahaShivratri is not related to religion…. Yeah, like Newton is not related to gravitational laws, Einstein is not related to theory of relativity, Tesla is not related to AC, Heisenberg is not related to the uncertainty principle…. https://t.co/RLFrkvB9SE"
2023-02-19 11:28:48,,@kairunoburogu @FRZR_r18 Me “driving” my Tesla
2023-02-19 11:28:41,Chicago,Elon Musk promised a lot with the $TSLA Tesla Semi. Here’s how it stacks up now that it’s finally here   https://t.co/0MsxOLSXHA
2023-02-19 11:28:35,,"@yourcryptodj Yo bro, I've got my eyes on the #OptimusAI token, It's the future of #DeFi, Don't sleep on this mate,Ape maximally
I'm Bullish!
#Tesla #AI $TSLA #OptimusAIEth #OptimusEth #OptimusAIEth 
@OptimusAI_Token

https://t.co/TLi0sNJLwd https://t.co/oZOybXVuxp"
2023-02-19 11:28:33,Portugal,"No participations this time. Here is the new #Tesla Gigafactory being built in Texas in 21st January 2022 in full force. To add, compare it with the video collected in the exact same day: https://t.co/WDmLRxBoo1"
2023-02-19 11:28:24,USA,"Love this :) 
🐻‍❄️🐺🐺🐺🤍
@Tesla @Tesla_Megapack https://t.co/nZcAThVX6W"
2023-02-19 11:28:22,"Wollongong, New South Wales",@elonmusk Tesla AI would be contextually aware ? Will it be politically correct
2023-02-19 11:28:15,Washington DC,@MP_InTheMoney @SawyerMerritt @Tesla Method of fix absolutely makes the problem better. Most car owners are far more frustrated and upset over the inconvenience of the recall fix than they are the problem.
2023-02-19 11:28:12,"Abilene, TX","@elonmusk Just how interested are you in AI?
What if  #Tesla could talk to #OpenAI #ChatGPT and #BingAI all at the same time in a community forum free from human interaction with self-governance and accountability control?
Needs testing environment 1st also includes kill switch. https://t.co/CLMj9I6ucR"
2023-02-19 11:28:06,,"Tesla driver killed after barreling into ladder truck blocking accident scene on California freeway - 

https://t.co/2ibjCvhtOH"
2023-02-19 11:27:56,Florida,"@lexfridman Forza Horizon 5 is pretty great (also, FH4). Racing around Guanajuato in a Lambo Sesto Elemento is always fun. The sad part is, you can't buy many electric cars in FH5, but there are rumors that the Tesla Roadster is coming."
2023-02-19 11:27:43,,"@FabriLemus7 Yo mate
Check out the future of #Defi!
It's #OptimusAI
This is a golden opportunity bud, don't sleep on it
#Tesla #AI $TSLA #OptimusAIEth #OptimusEth #OptimusAIEth 
@OptimusAI_Token

https://t.co/TLi0sNJLwd https://t.co/Bd5YfSPHe6"
2023-02-19 11:27:36,,"@SF___Tahoe Ross has no fucks to give to tesla employees anywhere,   He wants in to represent institutional investors even though he cringes and claims retail investors.  His single purpose is increasing share price.   Period."
2023-02-19 11:27:34,#RT & following ❎ Endorsement,"Tesla workers at the Gigafactory 2 in Buffalo, New York, allege over 30 workers were fired on 14 February in response to the announcement of a union organizing drive at the 1,000-worker facility. The Tesla chief executive, Elon Musk, has fought union drives in the past. The …"
2023-02-19 11:27:11,"Moscow, Aryavarta",@whyteknight07 Tesla was related to AC though
2023-02-19 11:27:02,"Massachusetts, USA",All-Weather Floor Liners for Tesla Model 3: https://t.co/kgkCQ8jPrO #bot https://t.co/6bYV5x7yUI
2023-02-19 11:27:01,,@TeslaDarth @JoleneBlahahaha @Stacyloveskatz @Michaeldoge420 @QuantumFekT @SpadersNFTs @Lionelclone1 @YadiraRussell9 @AndreMillaire @jewel_gardener @PryZmRuleZZ @YOUniverse999 @tearsintherain1 @DogeAccept @musicphantom69 @MaximoBanksy @bugaloo_2 @13dogecoin @boozelee86 @devine1jojo @h_artsNcrafts @PiaPanda96 @MarshaW15161057 @codehurtsbrain @elonmusk @Tesla @TeslaSolar @Tesla_Megapack @Grimezsz @dogecoin I just laughed at my own video waking up to you laughing at it thank bro!!!
2023-02-19 11:26:35,,"@WholeMarsBlog I really want to know what formed their opinion of hating tesla? Media, elon, just the way they look?"
2023-02-19 11:26:31,,"@Tommy43700 Hey mate,
#OptimusAI is what is up right now!
It's an opportunity to unleash AI into your crypto lifestyle
Secure to ape in,Ape maximally.
#Tesla #AI $TSLA #OptimusAIEth #OptimusEth #OptimusAIEth 
@OptimusAI_Token

https://t.co/TLi0sNJLwd https://t.co/7wL4wnwH2Q"
2023-02-19 08:53:05,,"@elonmusk I can help you ?
Mr. ELTON MUSK CALL ME TO MAKE FUTURE PLANS FOR WORK TESLA'S BEST SELLING TECHNOLOGY TO BE 9PM"
2023-02-19 08:52:51,Uranus ,@whisky___818 First go back in time and invest everything in Tesla and Netflix. Come back and get the other 3.
2023-02-19 08:52:44,,A Tesla driver in California died early Saturday after crashing into a firetruck on an interstate. U.S. regulators have been scrutinizing Tesla crashes with stationary emergency vehicles. #tesla $tsla fsd or not? https://t.co/sqeZyqHOB9
2023-02-19 08:52:41,,1 Dead After Tesla Slams Into Fire Truck on I-680 in Walnut Creek: Officials – NBC Bay Area https://t.co/01eW2eIkP4
2023-02-19 08:52:30,,"@xXIczNZWJUuJmGv @Tesla @WholeMarsBlog @JDtesla75 @Scobleizer @greggutfeld @TuckerCarlson @petenajarian @jonnajarian @joerogan @skorusARK @mtaibbi You know sometimes we get mixed reactions from people with FSD. Some say it’s not as smooth. What’s your honest opinion. Say you drive it for 100 miles, how many times you take over and how many miles are 100% care driving itself.

I have a Tesla but no FSD and aim curious."
2023-02-19 08:52:29,,@Muhamma04308690 @MansfieldGSC @SERobinsonJr @elonmusk @Tesla Thank you for sharing this amazing opportunity with us - it's had a significant impact on my life.
2023-02-19 08:52:27,,@MansfieldGSC @SERobinsonJr @elonmusk @Tesla Follow in the footsteps of Crypto dev George and accumulate ether with ease using their shared technique. https://t.co/etLf6WoHvU
2023-02-19 08:52:24,Ireland,@Darkunn @IEVOAsso Grid big issue. In UK EU govs fund upgrades &amp; substations required for EV hubs. Huge delays with upgrades &amp; connections by esb-networks &amp; often 2x 3x costs in other countries. 8 Tesla superchargers in Athenry but 4 offline due to limited supply. Others just install less chargers
2023-02-19 08:52:16,Western  Australia.,"Best Photos and pictures of .
The Forbidden Censored Human
            Nikola Tesla.

https://t.co/0oEqqqnA2X"
2023-02-19 08:52:12,"Oslo, Norge",@JayScottley @Tesla Perfect winter cars 🚘 ❄️☃️ https://t.co/8XifwiGrGm
2023-02-19 08:52:11,"Kishanganj, India",@SaadBaj43337535 @gratefulkim66 @YoumotherFUDer @SpaceX @Tesla The fact that this person was able to simplify such a complex programming technique for the public has me convinced that blockchain developers will not be pleased.
2023-02-19 08:52:09,"Ohio, USA","@logoxbt @bonk_inu @IcedKnife @Magicfingerssol @TitanXBT @BonkzNFT_ @LigmaLabs__ @sollamautils @froggotoken @Dexlab_official I love math, go to this price 👉0.0000075 you could afford Model Y Tesla 😅  go to this price 👉 0.000014 Model X Tesla 😅 #vroom vroom 🚗"
2023-02-19 08:52:07,"Alberta, Canada","@TwitterSupport This isn’t a Tesla with add on features, Mr fELON."
2023-02-19 08:51:58,,"@StendraYadav @BenGrahamStocks @jet_aero @Tesla @SigmaLithium This is blowing my mind, what a discovery!"
2023-02-19 08:51:38,,@ColinSt30481392 @iMonk2334 Very interesting. So this should be rather mild DCL? Probably i should take it easy with tesla shorts till HCH in DC2 then :) Malcolm thank you so much for you brilliant work 😎
2023-02-19 08:51:28,SPAIN,"@Kingdom_Sundae @cryptojack @KingdomERC @joeyhickson @KingdomERC

🔥 #1 BINANCE INFLUENCER AMA 20-FEB
🔥 JAKE GAGAIN
🔥 BIG PARTNERSHIP ANNOUNCEMENTS
🔥 DAILY BUYING &amp; BURNING 1B TOKENS
🔥 $5,000 @ 1.5MC GIVEAWAY
🔥 TESLA CYBER TRUCK GIVEAWAY
🔥 @TeamBrewlabs STAKING LIVE
🔥 ETH STAKING GAME COMING https://t.co/wjREZsHdIl"
2023-02-19 08:51:26,,@CryptoVonDoom He was wrong about Tesla as well.
2023-02-19 08:51:25,Thailand,Still one of my favorite video about Giga factories #Tesla @tesla @elonmusk https://t.co/MrCoYzdxHq
2023-02-19 08:51:23,A Crypt,"Can't wait to see a bunch of celebrity accounts getting hacked only to promote a cryptoscam ""for Tesla"", lol https://t.co/gGrUa5719q"
2023-02-19 08:51:22,,"1 person dies when Tesla hits fire truck on I-680, 4 firefighters injured https://t.co/71rpQHJNay #news"
2023-02-19 08:51:05,"London, England",He has Tesla battery . Hopefully if it is made in China it should run out shortly https://t.co/CsXjhDtOrq
2023-02-19 08:50:15,,@teslaownersSV @Tesla @elonmusk Bad ass 🤘
2023-02-19 08:50:15,,@elonmusk elon why isn’t there a Tesla motorcycle yet…. Do better
2023-02-19 08:53:05,,"@elonmusk I can help you ?
Mr. ELTON MUSK CALL ME TO MAKE FUTURE PLANS FOR WORK TESLA'S BEST SELLING TECHNOLOGY TO BE 9PM"
2023-02-19 08:52:51,Uranus ,@whisky___818 First go back in time and invest everything in Tesla and Netflix. Come back and get the other 3.
2023-02-19 08:52:44,,A Tesla driver in California died early Saturday after crashing into a firetruck on an interstate. U.S. regulators have been scrutinizing Tesla crashes with stationary emergency vehicles. #tesla $tsla fsd or not? https://t.co/sqeZyqHOB9
2023-02-19 08:52:41,,1 Dead After Tesla Slams Into Fire Truck on I-680 in Walnut Creek: Officials – NBC Bay Area https://t.co/01eW2eIkP4
2023-02-19 08:52:30,,"@xXIczNZWJUuJmGv @Tesla @WholeMarsBlog @JDtesla75 @Scobleizer @greggutfeld @TuckerCarlson @petenajarian @jonnajarian @joerogan @skorusARK @mtaibbi You know sometimes we get mixed reactions from people with FSD. Some say it’s not as smooth. What’s your honest opinion. Say you drive it for 100 miles, how many times you take over and how many miles are 100% care driving itself.

I have a Tesla but no FSD and aim curious."
2023-02-19 08:52:29,,@Muhamma04308690 @MansfieldGSC @SERobinsonJr @elonmusk @Tesla Thank you for sharing this amazing opportunity with us - it's had a significant impact on my life.
2023-02-19 08:52:27,,@MansfieldGSC @SERobinsonJr @elonmusk @Tesla Follow in the footsteps of Crypto dev George and accumulate ether with ease using their shared technique. https://t.co/etLf6WoHvU
2023-02-19 08:52:24,Ireland,@Darkunn @IEVOAsso Grid big issue. In UK EU govs fund upgrades &amp; substations required for EV hubs. Huge delays with upgrades &amp; connections by esb-networks &amp; often 2x 3x costs in other countries. 8 Tesla superchargers in Athenry but 4 offline due to limited supply. Others just install less chargers
2023-02-19 08:52:16,Western  Australia.,"Best Photos and pictures of .
The Forbidden Censored Human
            Nikola Tesla.

https://t.co/0oEqqqnA2X"
2023-02-19 08:52:12,"Oslo, Norge",@JayScottley @Tesla Perfect winter cars 🚘 ❄️☃️ https://t.co/8XifwiGrGm
2023-02-19 08:52:11,"Kishanganj, India",@SaadBaj43337535 @gratefulkim66 @YoumotherFUDer @SpaceX @Tesla The fact that this person was able to simplify such a complex programming technique for the public has me convinced that blockchain developers will not be pleased.
2023-02-19 08:52:09,"Ohio, USA","@logoxbt @bonk_inu @IcedKnife @Magicfingerssol @TitanXBT @BonkzNFT_ @LigmaLabs__ @sollamautils @froggotoken @Dexlab_official I love math, go to this price 👉0.0000075 you could afford Model Y Tesla 😅  go to this price 👉 0.000014 Model X Tesla 😅 #vroom vroom 🚗"
2023-02-19 08:52:07,"Alberta, Canada","@TwitterSupport This isn’t a Tesla with add on features, Mr fELON."
2023-02-19 08:51:58,,"@StendraYadav @BenGrahamStocks @jet_aero @Tesla @SigmaLithium This is blowing my mind, what a discovery!"
2023-02-19 08:51:38,,@ColinSt30481392 @iMonk2334 Very interesting. So this should be rather mild DCL? Probably i should take it easy with tesla shorts till HCH in DC2 then :) Malcolm thank you so much for you brilliant work 😎
2023-02-19 08:51:28,SPAIN,"@Kingdom_Sundae @cryptojack @KingdomERC @joeyhickson @KingdomERC

🔥 #1 BINANCE INFLUENCER AMA 20-FEB
🔥 JAKE GAGAIN
🔥 BIG PARTNERSHIP ANNOUNCEMENTS
🔥 DAILY BUYING &amp; BURNING 1B TOKENS
🔥 $5,000 @ 1.5MC GIVEAWAY
🔥 TESLA CYBER TRUCK GIVEAWAY
🔥 @TeamBrewlabs STAKING LIVE
🔥 ETH STAKING GAME COMING https://t.co/wjREZsHdIl"
2023-02-19 08:51:26,,@CryptoVonDoom He was wrong about Tesla as well.
2023-02-19 08:51:25,Thailand,Still one of my favorite video about Giga factories #Tesla @tesla @elonmusk https://t.co/MrCoYzdxHq
2023-02-19 08:51:23,A Crypt,"Can't wait to see a bunch of celebrity accounts getting hacked only to promote a cryptoscam ""for Tesla"", lol https://t.co/gGrUa5719q"
2023-02-19 08:51:22,,"1 person dies when Tesla hits fire truck on I-680, 4 firefighters injured https://t.co/71rpQHJNay #news"
2023-02-19 08:51:05,"London, England",He has Tesla battery . Hopefully if it is made in China it should run out shortly https://t.co/CsXjhDtOrq
2023-02-19 08:50:15,,@teslaownersSV @Tesla @elonmusk Bad ass 🤘
2023-02-19 08:50:15,,@elonmusk elon why isn’t there a Tesla motorcycle yet…. Do better
2023-02-19 06:17:00,Malaysia,"China EV maker BYD poised to vie with Tesla in luxury market as low profits drives it into high-end segment.

Operating in &gt;40 nations including Japan, Southeast Asia and Europe, BYD targets sale of 2 million EVs this year, but faces curbs overseas.

https://t.co/zaboEoXSqn"
2023-02-19 06:16:56,,"@elonmusk @teslaownersSV By far Elon musk is the greatest mind to grace our presence in a long time . But damn , everything Tesla is hideous ."
2023-02-19 06:16:51,parts unknown... canada...,"@scotty_bumgatti @jaaastinn @abc7newsbayarea Tesla makes themselves a target when they use city streets as a beta testing ground for their self driving cars, just so they can save money."
2023-02-19 06:16:50,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Blue/Cream/22 with 66 Miles in San Jose, CA, US for $115,430 (inc. $10,060 discount) 🚩 Reserve @ https://t.co/5uEyf1jhc4 &amp; Details @ https://t.co/AmSRtFLa3X"
2023-02-19 06:16:50,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Red/White/22 with 54 Miles in Alpharetta, GA, US for $115,420 (inc. $11,070 discount) 🚩 Reserve @ https://t.co/y8GzdZ3UUn &amp; Details @ https://t.co/hWUZkQ8bOS"
2023-02-19 06:16:50,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX PLAID in Blue/Black/22 with 43 Miles in Washington DC, DC, US for $114,930 (inc. $12,060 discount) 🚩 Reserve @ https://t.co/2Ux96y2GNM &amp; Details @ https://t.co/d1qTVAjfjN"
2023-02-19 06:16:49,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Gray/White/22 with 154 Miles in Boise, ID, US for $114,870 (inc. $10,620 discount) 🚩 Reserve @ https://t.co/CgqIWnJ3mu &amp; Details @ https://t.co/MUnIYH1nwc"
2023-02-19 06:16:49,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Gray/White/22 with 124 Miles in Southlake, TX, US (Southlake-Southlake Town Center-2682) for $114,430 (inc. $11,060 discount) 🚩 Reserve @ https://t.co/mpwBrlLllq &amp; Details @ https://t.co/4GzF1ovrMu"
2023-02-19 06:16:49,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX PLAID in Gray/Black/22 with 52 Miles in Eatontown, NJ, US for $113,970 (inc. $13,020 discount) 🚩 Reserve @ https://t.co/v6mpEpeL9l &amp; Details @ https://t.co/rVR3EGrbG6"
2023-02-19 06:16:49,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX PLAID in Blue/Black/22 with 12 Miles in Springfield, NJ, US for $113,970 (inc. $13,020 discount) 🚩 Reserve @ https://t.co/3fOzpuV7qq &amp; Details @ https://t.co/CVLosq2H5D"
2023-02-19 06:16:48,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Red/Cream/22 with 16 Miles in Newport Beach, CA, US for $113,520 (inc. $12,970 discount) 🚩 Reserve @ https://t.co/3MgzeMkCny &amp; Details @ https://t.co/MGMhLYzDd5"
2023-02-19 06:16:48,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Red/Cream/22 with 21 Miles in Dublin, CA, US for $113,520 (inc. $12,970 discount) 🚩 Reserve @ https://t.co/5W4ZrIap5K &amp; Details @ https://t.co/9T4Z8MRBvA"
2023-02-19 06:16:48,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Black/Black/22 with 710 Miles in Sunnyvale, CA, US for $110,130 (inc. $13,360 discount) 🚩 Reserve @ https://t.co/jIoVauWnxG &amp; Details @ https://t.co/tRSZlNa2lq"
2023-02-19 06:16:48,"San Francisco, CA",@suhas_rd @shreythecray The guy with the Tesla is busy these days
2023-02-19 06:16:48,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Black/Black/22 with 725 Miles in Devon, PA, US for $110,110 (inc. $13,380 discount) 🚩 Reserve @ https://t.co/NJ2ZhoGK4G &amp; Details @ https://t.co/m0q330fTGv"
2023-02-19 06:16:40,"Lagos, Asaba, Anambra & Enugu ","@EvasTeslaSPlaid @elonmusk Yes of course. 

@EvasTeslaSPlaid I wish I could become a Tesla (every thing) and Starlink internet distributor in West Sahara Africa. @elonmusk there is need to form a synergy. Many thanks in advance for your consideration."
2023-02-19 06:16:40,Singapore,@JPSartre_NoExit @TeslaBoomerMama @gov_insights @Tesla @elonmusk I think it's very complicated if that was the case. It would have more negative repercussions I think.
2023-02-19 06:16:28,The Region ,@gabbie_tesla My pup (Dime Bag) wanting me to let him in the house again  😂 https://t.co/7b4okCXMmN
2023-02-19 06:15:52,BiH - GER,@crownemmanuel @Tesla @YouTubeCreators @YouTube It's most likely someone else's channel hijacked and repurposed. This has been happening quite often recently.
2023-02-19 06:15:35,"Tatsuno-machi, Nagano","@Tesla i dunno i tried: 
https://t.co/Nj4VVnBZ8R"
2023-02-19 06:15:31,Oakland Coliseum,Can we just admit it and be honest now that AI is garbage tech? Maybe OK for chat bots when your internet service is down but other than that straight dog shit! Just like Tesla FSD software. It's all SHIT!!! #WashTalk https://t.co/W8kUndfzP4
2023-02-19 06:15:21,,Soon #Tesla introduce M3P &amp; they will go to the Moon. M3P battery is a new material system that has a higher energy density than lithium iron phosphate (LFP) batteries. V2X capable 700km range Tesla coming.
2023-02-19 06:15:20,"Alsace, France",https://t.co/SHqdpbP3PY : 1786cd1a-2972-4d02-8d31-b975f2a4b306
2023-02-19 06:15:20,"Wodonga, Victoria",@TeslaGong @Michael01996367 @elonmusk @Tesla @TeslaCharging Imagine that! Any fast charging in all those locations would be amazing!
2023-02-19 06:15:07,Denmark,@LionWatchful @coldenvy Why does the WSJ name tesla by name in this normal accident?
2023-02-19 06:14:45,"California, USA","@GailAlfarATX @Tesla @teslaquadcities @TeslaOwnersEBay @WholeMarsBlog @TeslaOwnersDEU @TeslaClubWI @u110110 @co_tesla @CtTesla @teslahawaiiclub Burbank ca, at car wash https://t.co/RNg56zFfnD"
2023-02-19 06:14:45,Earth,@misssanity @Tesla Congratulations! 😀⚡️
2023-02-19 06:14:35,Andromeda Galaxy,@JustStarman Thank god for a Tesla they are truly a life saver am glad you’re ok and not harmed by that drunk driver. I do have a question wear you using FSD
2023-02-19 06:14:27,,"TESLA crashes into a Fire Truck near Walnut Creek in California.  CHP says ""not sure if veh in self driving mode or if driver was drunk"". (he was killed) The only thing they know is that by God it was a TESLA!! Mean while, Thousands of Fords and Chevys crashed today, no report."
2023-02-19 06:14:20,,"@JustStop_Oil Anyone else noticed the electric Tesla at the front,,,,,let’s hope it doesn’t end up with a flat battery 😆"
2023-02-19 06:14:12,,Yesss &amp; she sold my house for an amazing price. I was able to buy a new home &amp; a Tesla ⭐️⭐️⭐️⭐️ https://t.co/u6xIDfv9jc
2023-02-19 06:17:00,Malaysia,"China EV maker BYD poised to vie with Tesla in luxury market as low profits drives it into high-end segment.

Operating in &gt;40 nations including Japan, Southeast Asia and Europe, BYD targets sale of 2 million EVs this year, but faces curbs overseas.

https://t.co/zaboEoXSqn"
2023-02-19 06:16:56,,"@elonmusk @teslaownersSV By far Elon musk is the greatest mind to grace our presence in a long time . But damn , everything Tesla is hideous ."
2023-02-19 06:16:51,parts unknown... canada...,"@scotty_bumgatti @jaaastinn @abc7newsbayarea Tesla makes themselves a target when they use city streets as a beta testing ground for their self driving cars, just so they can save money."
2023-02-19 06:16:50,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Blue/Cream/22 with 66 Miles in San Jose, CA, US for $115,430 (inc. $10,060 discount) 🚩 Reserve @ https://t.co/5uEyf1jhc4 &amp; Details @ https://t.co/AmSRtFLa3X"
2023-02-19 06:16:50,Find all available Tesla ➡️,"🇺🇸 DEMO 23 MX AWD6 in Red/White/22 with 54 Miles in Alpharetta, GA, US for $115,420 (inc. $11,070 discount) 🚩 Reserve @ https://t.co/y8GzdZ3UUn &amp; Details @ https://t.co/hWUZkQ8bOS"
