2023-02-07 11:47:16,,"‼️XOSLOTZ‼️
➖➖➖➖➖
⚫️ #แจกฟรี100 ⚫️  
❌ไม่ต้องแชร์❌

✳️ฝาก 100 รับ 220
✳️คืนยอดเสีย 3% ทุกวัน
➖➖➖➖➖➖➖
⚽️กีฬๅ🎲คๅสิโu🎰สล๊oต🐟ยิงปลา🎰หวย

คลิ๊ก👉 https://t.co/YvOFnenQyN
#XOSLOTZ #สล็อต #สมัครสล็อต #แจกเครดิตฟรี #แถลงข่าวหุ่นพยนต์ #แผ่นดินไหว #ครูไพบูลย์ #เอ๋มิรา https://t.co/hx9qjc3P5g"
2023-02-07 11:47:03,,"‼️XOSLOTZ‼️
➖➖➖➖➖
⚫️ #แจกฟรี100 ⚫️  
❌ไม่ต้องแชร์❌

✳️ฝาก 100 รับ 220
✳️คืนยอดเสีย 3% ทุกวัน
➖➖➖➖➖➖➖
⚽️กีฬๅ🎲คๅสิโu🎰สล๊oต🐟ยิงปลา🎰หวย

คลิ๊ก👉 https://t.co/YvOFnenQyN
#XOSLOTZ #สล็อต #สมัครสล็อต #แจกเครดิตฟรี #แถลงข่าวหุ่นพยนต์ #แผ่นดินไหว #ครูไพบูลย์ #เอ๋มิรา https://t.co/QrayEC3SeL"
2023-02-07 11:47:31,,"‼️XOSLOTZ‼️
➖➖➖➖➖
⚫️ #แจกฟรี100 ⚫️  
❌ไม่ต้องแชร์❌

✳️ฝาก 100 รับ 220
✳️คืนยอดเสีย 3% ทุกวัน
➖➖➖➖➖➖➖
⚽️กีฬๅ🎲คๅสิโu🎰สล๊oต🐟ยิงปลา🎰หวย

คลิ๊ก👉 https://t.co/HIY7XTGoHV
#XOSLOTZ #สล็อต #สมัครสล็อต #แจกเครดิตฟรี #แถลงข่าวหุ่นพยนต์ #แผ่นดินไหว #ครูไพบูลย์ #เอ๋มิรา https://t.co/8zdmzoRw2F"
2023-02-07 11:47:16,,"‼️XOSLOTZ‼️
➖➖➖➖➖
⚫️ #แจกฟรี100 ⚫️  
❌ไม่ต้องแชร์❌

✳️ฝาก 100 รับ 220
✳️คืนยอดเสีย 3% ทุกวัน
➖➖➖➖➖➖➖
⚽️กีฬๅ🎲คๅสิโu🎰สล๊oต🐟ยิงปลา🎰หวย

คลิ๊ก👉 https://t.co/YvOFnenQyN
#XOSLOTZ #สล็อต #สมัครสล็อต #แจกเครดิตฟรี #แถลงข่าวหุ่นพยนต์ #แผ่นดินไหว #ครูไพบูลย์ #เอ๋มิรา https://t.co/hx9qjc3P5g"
2023-02-07 11:47:03,,"‼️XOSLOTZ‼️
➖➖➖➖➖
⚫️ #แจกฟรี100 ⚫️  
❌ไม่ต้องแชร์❌

✳️ฝาก 100 รับ 220
✳️คืนยอดเสีย 3% ทุกวัน
➖➖➖➖➖➖➖
⚽️กีฬๅ🎲คๅสิโu🎰สล๊oต🐟ยิงปลา🎰หวย

คลิ๊ก👉 https://t.co/YvOFnenQyN
#XOSLOTZ #สล็อต #สมัครสล็อต #แจกเครดิตฟรี #แถลงข่าวหุ่นพยนต์ #แผ่นดินไหว #ครูไพบูลย์ #เอ๋มิรา https://t.co/QrayEC3SeL"
2023-02-07 09:13:26,,"@loneeee1234 🎉คุณขอมา เราจัดให้ แจกฟรี 39 🎉
✅เเจกเครดิตฟรี 39 รับง่าย ไม่ยุ่งยาก❗
✅ทำครบ รับเลย ฟรี❗   
📌คลิ๊กเลย👉 https://t.co/T3kPAo9JZe 
 ติดตามรายละเอียดได้ที่กลุ่ม : https://t.co/x03uqP0CMJ

#เครดิตฟรีล่าสุดวันนี้ #เครดิตฟรี #อ๋อมสกาวใจ #กสพท66 #แผ่นดินไหว #Shopee #เกษตรแฟร์ https://t.co/iXt2du8URX"
2023-02-07 09:13:22,,"ขอแสดงความเสียใจด้วยนะคะ

#แผ่นดินไหว #ตุรกี https://t.co/AobPGK8nfP"
2023-02-07 09:13:16,"บางละมุง, ประเทศไทย","😱 แจกเครดิตฟรี 50 ❗️
❗️ ไม่ต้องฝาก ไม่ต้องแชร์❗️

💷สล็อตสายบุญ แจกให้แบบหนักๆ
อย่ารอช้า  คลิกเลย 👇✨
https://t.co/10DFs9JGTd

#สล๊อตสายบุญ #Slotsaiboon #สล๊อตฟรีเครดิต 
#เครดิตฟรี #เครดิตฟรี50 #เครดิตฟรีล่าสุด #เครดิตฟรีกดรับเอง  #แผ่นดินไหว #แถลงข่าวหุ่นพยนต์ #เอ๋มิรา https://t.co/8GExJuwoi9"
2023-02-07 09:13:13,,ไล่อ่านแทก แผ่นดินไหวละหดหู่ชิบหาย 🥹😭
2023-02-07 09:12:56,"Bangkok, Thailand","ตุรกีเกิดอาฟเตอร์ช็อกกว่า 200 ครั้ง ผู้เสียชีวิตเพิ่มขึ้นต่อเนื่อง
#ตุรกี #แผ่นดินไหว #อาฟเตอร์ช็อก #ข่าววันนี้ #NationOnline 
https://t.co/RkiBQBdDFo"
2023-02-07 09:12:52,,"@loneeee1234 🎉คุณขอมา เราจัดให้ แจกฟรี 39 🎉
✅เเจกเครดิตฟรี 39 รับง่าย ไม่ยุ่งยาก❗
✅ทำครบ รับเลย ฟรี❗   
📌คลิ๊กเลย👉 https://t.co/T3kPAo9JZe 
 ติดตามรายละเอียดได้ที่กลุ่ม : https://t.co/x03uqP0CMJ

#เครดิตฟรีล่าสุดวันนี้ #เครดิตฟรี #อ๋อมสกาวใจ #กสพท66 #แผ่นดินไหว #Shopee #เกษตรแฟร์ https://t.co/9nHulL1Fh8"
2023-02-07 09:13:26,,"@loneeee1234 🎉คุณขอมา เราจัดให้ แจกฟรี 39 🎉
✅เเจกเครดิตฟรี 39 รับง่าย ไม่ยุ่งยาก❗
✅ทำครบ รับเลย ฟรี❗   
📌คลิ๊กเลย👉 https://t.co/T3kPAo9JZe 
 ติดตามรายละเอียดได้ที่กลุ่ม : https://t.co/x03uqP0CMJ

#เครดิตฟรีล่าสุดวันนี้ #เครดิตฟรี #อ๋อมสกาวใจ #กสพท66 #แผ่นดินไหว #Shopee #เกษตรแฟร์ https://t.co/iXt2du8URX"
2023-02-07 09:13:22,,"ขอแสดงความเสียใจด้วยนะคะ

#แผ่นดินไหว #ตุรกี https://t.co/AobPGK8nfP"
2023-02-07 09:13:16,"บางละมุง, ประเทศไทย","😱 แจกเครดิตฟรี 50 ❗️
❗️ ไม่ต้องฝาก ไม่ต้องแชร์❗️

💷สล็อตสายบุญ แจกให้แบบหนักๆ
อย่ารอช้า  คลิกเลย 👇✨
https://t.co/10DFs9JGTd

#สล๊อตสายบุญ #Slotsaiboon #สล๊อตฟรีเครดิต 
#เครดิตฟรี #เครดิตฟรี50 #เครดิตฟรีล่าสุด #เครดิตฟรีกดรับเอง  #แผ่นดินไหว #แถลงข่าวหุ่นพยนต์ #เอ๋มิรา https://t.co/8GExJuwoi9"
2023-02-07 09:13:13,,ไล่อ่านแทก แผ่นดินไหวละหดหู่ชิบหาย 🥹😭
2023-02-07 09:12:56,"Bangkok, Thailand","ตุรกีเกิดอาฟเตอร์ช็อกกว่า 200 ครั้ง ผู้เสียชีวิตเพิ่มขึ้นต่อเนื่อง
#ตุรกี #แผ่นดินไหว #อาฟเตอร์ช็อก #ข่าววันนี้ #NationOnline 
https://t.co/RkiBQBdDFo"
2023-02-07 09:12:52,,"@loneeee1234 🎉คุณขอมา เราจัดให้ แจกฟรี 39 🎉
✅เเจกเครดิตฟรี 39 รับง่าย ไม่ยุ่งยาก❗
✅ทำครบ รับเลย ฟรี❗   
📌คลิ๊กเลย👉 https://t.co/T3kPAo9JZe 
 ติดตามรายละเอียดได้ที่กลุ่ม : https://t.co/x03uqP0CMJ

#เครดิตฟรีล่าสุดวันนี้ #เครดิตฟรี #อ๋อมสกาวใจ #กสพท66 #แผ่นดินไหว #Shopee #เกษตรแฟร์ https://t.co/9nHulL1Fh8"
2023-02-07 06:39:12,,"หาเงินใน ลาซาด้า แบบง่ายๆแค่กดติดตามร้านค้า ก็มีเงินเข้าบัญชี ร้านค้าละ20บาท แค่ ติดตาม ไลน์ไอดี  adminmay2791
Turkey #dek66 #ไบร์ทวิน Honey #ตะวันแบม #Nnattawin #เด็กตกท่อ #แผ่นดินไหว #หัวหมอดิเงี้ย #ตลาดนัดENHYPEN #เด็กตกท่อ #หัวหมอดิเงี้ย #แถลงข่าวหุ่นพยนต์ #phuwintang https://t.co/Trzp1XMw9o"
2023-02-07 06:39:12,,"หาเงินใน ลาซาด้า แบบง่ายๆแค่กดติดตามร้านค้า ก็มีเงินเข้าบัญชี ร้านค้าละ20บาท แค่ ติดตาม ไลน์ไอดี  adminmay2791
Turkey #dek66 #ไบร์ทวิน Honey #ตะวันแบม #Nnattawin #เด็กตกท่อ #แผ่นดินไหว #หัวหมอดิเงี้ย #ตลาดนัดENHYPEN #เด็กตกท่อ #หัวหมอดิเงี้ย #แถลงข่าวหุ่นพยนต์ #phuwintang https://t.co/Trzp1XMw9o"
2023-02-07 04:05:10,,"#แผ่นดินไหว #หนังสือแนะนำ แผ่นดินไหวยังคงเป็นภัยธรรมชาติที่ยังไม่สามารถพยากรณ์ได้ การป้องกันและบรรเทาภัยแผ่นดินไหวที่มีประสิทธิภาพด้วยเทคโนโลยีและความรู้ในปัจจุบัน... ⏳https://t.co/Re5EQKWxmV

📘สอบถามรายละเอียดเพิ่มเติมติดต่อ☎️02-3976328💬 Line OA : @862ikhwt📕 https://t.co/GcZciRETbP"
2023-02-07 04:04:44,,@soudesunewasan เฟคนิวส์กันอีกละทำให้คนไม่รู้เข้าใจผิดน้องๆอยู่คนละเมืองกับจุดที่เกิดแผ่นดินไหวอยู่ไกลกันมากๆๆๆ
2023-02-07 04:04:39,,"แจกโปรขนาดนี้ ไปถล่มเบย

Line : @richer891

#แผ่นดินไหว #dek66 #แถลงข่าวหุ่นพยนต์ #ตุรกี #คุยกับหยิ่นหยิ่น #ไบร์ทวิน https://t.co/tA8HsgkMZs"
2023-02-07 04:05:10,,"#แผ่นดินไหว #หนังสือแนะนำ แผ่นดินไหวยังคงเป็นภัยธรรมชาติที่ยังไม่สามารถพยากรณ์ได้ การป้องกันและบรรเทาภัยแผ่นดินไหวที่มีประสิทธิภาพด้วยเทคโนโลยีและความรู้ในปัจจุบัน... ⏳https://t.co/Re5EQKWxmV

📘สอบถามรายละเอียดเพิ่มเติมติดต่อ☎️02-3976328💬 Line OA : @862ikhwt📕 https://t.co/GcZciRETbP"
2023-02-07 04:04:44,,@soudesunewasan เฟคนิวส์กันอีกละทำให้คนไม่รู้เข้าใจผิดน้องๆอยู่คนละเมืองกับจุดที่เกิดแผ่นดินไหวอยู่ไกลกันมากๆๆๆ
2023-02-07 04:04:39,,"แจกโปรขนาดนี้ ไปถล่มเบย

Line : @richer891

#แผ่นดินไหว #dek66 #แถลงข่าวหุ่นพยนต์ #ตุรกี #คุยกับหยิ่นหยิ่น #ไบร์ทวิน https://t.co/tA8HsgkMZs"
2023-02-07 01:31:07,,"#Nnattawin igs
น้องแชร์ข่าวแผ่นดินไหวที่ตุรกีเมื่อวานนี้ แรงสั่นสะเทือน 7.8ริกเตอร์ ทำให้ตึกถล่มหลายตึก และคร่าชีวิตผู้คนไปกว่า 2,000ชีวิต
#PrayForTurkey 🙏🤍 https://t.co/i423HyTI2F"
2023-02-07 01:31:07,,"#Nnattawin igs
น้องแชร์ข่าวแผ่นดินไหวที่ตุรกีเมื่อวานนี้ แรงสั่นสะเทือน 7.8ริกเตอร์ ทำให้ตึกถล่มหลายตึก และคร่าชีวิตผู้คนไปกว่า 2,000ชีวิต
#PrayForTurkey 🙏🤍 https://t.co/i423HyTI2F"
2023-02-06 17:47:46,🏐🇺🇸🇵🇱🇮🇹🇮🇷🇨🇳🇯🇵,แผ่นดินไหวน่ากลัวมาก
2023-02-06 17:47:46,🏐🇺🇸🇵🇱🇮🇹🇮🇷🇨🇳🇯🇵,แผ่นดินไหวน่ากลัวมาก
2023-02-06 12:39:29,,มีแผ่นดินไหวค่อนข้างรุนแรงที่ #Turkiye ค่ะเหมือนจะมีแฟนคลับน้อง #บัวนลินทิพย์ ที่ประเทศตุรกีด้วย ถ้าเข้ามาดูละครก็ขออวยพรให้ปลอดภัยและเป็นกำลังใจนะคะ ❤️#PrayForTurkey #มณีพยาบาทEP4 https://t.co/eGk9pfDCEN
2023-02-06 12:39:16,ชิปทุกคู่ ติ่งK-POP🏃,@Tmdgnipp ยินดีด้วยคั้บขอให้ผ่านไปด้วยดีไม่มีแผ่นดินไหวอีกนะคะ
2023-02-06 12:39:29,,มีแผ่นดินไหวค่อนข้างรุนแรงที่ #Turkiye ค่ะเหมือนจะมีแฟนคลับน้อง #บัวนลินทิพย์ ที่ประเทศตุรกีด้วย ถ้าเข้ามาดูละครก็ขออวยพรให้ปลอดภัยและเป็นกำลังใจนะคะ ❤️#PrayForTurkey #มณีพยาบาทEP4 https://t.co/eGk9pfDCEN
2023-02-06 12:39:16,ชิปทุกคู่ ติ่งK-POP🏃,@Tmdgnipp ยินดีด้วยคั้บขอให้ผ่านไปด้วยดีไม่มีแผ่นดินไหวอีกนะคะ
2023-02-06 10:05:55,,"MATCH DAY 
อิตาลี เซเรีย อา วันที่ 6/2/66
เวโรน่า  ปะทะ ลาซิโอ้   00:30น.
♣♦ 𝗨𝗙𝗔𝗙𝗨𝗡𝟴𝟴 ♠♦
คลิ๊กสมัคร »&gt; https://t.co/SDbvFkkqMc
✅บริการ 24 ชม.LINE :@658shgrh
(มี@ด้วยuะคะ)
✅Iว็Uดี กๅslงิuชัวร์ ufafun88win
#แผ่นดินไหว
#กสพท66
#น้ําเพชรดาราสาว https://t.co/HZUwMsmYdG"
2023-02-06 10:05:01,,คนร้องไห้ระงมในเกตที่จะไป คงเอาตัวและทีมไปเสี่ยงไม่ได้ เสียดายที่ไม่ได้ไปสอน อุตส่าห์เตรียมสไลด์ แต่ขอพาทีมกลับไทยก่อนจริงๆ ฮือ ขวัญเขิญไปหมดแล้ว ส่งนใครไม่ทราบบ ตอนนี้ตุรกีมีแผ่นดินไหว 7.6 ริกเตอร์อยู่ แต่ไม่ใช่อิสตันบูลนะคะ แต่กลัวมี aftershock ต่อ จึงเป็นเหตุผลพากลับ
2023-02-06 10:05:55,,"MATCH DAY 
อิตาลี เซเรีย อา วันที่ 6/2/66
เวโรน่า  ปะทะ ลาซิโอ้   00:30น.
♣♦ 𝗨𝗙𝗔𝗙𝗨𝗡𝟴𝟴 ♠♦
คลิ๊กสมัคร »&gt; https://t.co/SDbvFkkqMc
✅บริการ 24 ชม.LINE :@658shgrh
(มี@ด้วยuะคะ)
✅Iว็Uดี กๅslงิuชัวร์ ufafun88win
#แผ่นดินไหว
#กสพท66
#น้ําเพชรดาราสาว https://t.co/HZUwMsmYdG"
2023-02-06 10:05:01,,คนร้องไห้ระงมในเกตที่จะไป คงเอาตัวและทีมไปเสี่ยงไม่ได้ เสียดายที่ไม่ได้ไปสอน อุตส่าห์เตรียมสไลด์ แต่ขอพาทีมกลับไทยก่อนจริงๆ ฮือ ขวัญเขิญไปหมดแล้ว ส่งนใครไม่ทราบบ ตอนนี้ตุรกีมีแผ่นดินไหว 7.6 ริกเตอร์อยู่ แต่ไม่ใช่อิสตันบูลนะคะ แต่กลัวมี aftershock ต่อ จึงเป็นเหตุผลพากลับ
2023-02-06 07:31:30,,แผ่นดินไหวใหญ่ตุรกี ยอดตายพุ่ง 300 ราย เจ็บทะลุพันคน #แผ่นดินไหว #แผ่นดินไหวตุรกี https://t.co/LdW3mUMZcD
2023-02-06 07:29:52,"Bangkok,Thailand",น่ากลัวมาก แผ่นดินไหวหนักมากอ่ะ
2023-02-06 07:28:40,,พึ่งผ่านปีใหม่ไปได้เดือนนึงโคตรเดือดเลย โลกแม่งแปรปรวนขั้นสุด แผ่นดินไหวใหญ่ที่ตุรกีคนเสียชีวิตเป็นร้อย ยอดสูญหายอย่างเยอะ
2023-02-06 07:31:30,,แผ่นดินไหวใหญ่ตุรกี ยอดตายพุ่ง 300 ราย เจ็บทะลุพันคน #แผ่นดินไหว #แผ่นดินไหวตุรกี https://t.co/LdW3mUMZcD
2023-02-06 07:29:52,"Bangkok,Thailand",น่ากลัวมาก แผ่นดินไหวหนักมากอ่ะ
2023-02-06 07:28:40,,พึ่งผ่านปีใหม่ไปได้เดือนนึงโคตรเดือดเลย โลกแม่งแปรปรวนขั้นสุด แผ่นดินไหวใหญ่ที่ตุรกีคนเสียชีวิตเป็นร้อย ยอดสูญหายอย่างเยอะ
2023-02-06 04:53:40,Land of Lies ... Bangkok,"เห็นคลิปแผ่นดินไหว 7.8 ที่ตุรกี ไม่ได้รีทวีต ยังไม่ได้เช็คว่าเชื่อถือได้มั้ย
แต่ 7.8 กลางเมืองนี่โหดมาก"
2023-02-06 04:53:38,,ยอดตายแผ่นดินไหวตุรกี ทะลุ 100 ศพ เชื่อยอดตายเพิ่มอีก - เพิ่มเติมได้ที่ https://t.co/4THjckd43L #ตุรกี #Turkey
2023-02-06 04:52:31,made in aug.,พยากรย์อากาศวันนี้ อาจจะมีความคิดถึงตกเป็นบริเวณกว้างแต่จะไม่มีความอ้างว้างจนเกิดแผ่นดินไหว อาจจะมีลมรุนแรงซึ่งจะพัดพาความห่วงใย แม้สภาพอากาศจะไม่เป็นใจแต่สภาพความห่วงใยนั้นชัดเจนนะ รู้ยัง คุณแจมินฟังผมอยู่ไหมครับ https://t.co/qNrMwJd7qj
2023-02-06 04:53:40,Land of Lies ... Bangkok,"เห็นคลิปแผ่นดินไหว 7.8 ที่ตุรกี ไม่ได้รีทวีต ยังไม่ได้เช็คว่าเชื่อถือได้มั้ย
แต่ 7.8 กลางเมืองนี่โหดมาก"
2023-02-06 04:53:38,,ยอดตายแผ่นดินไหวตุรกี ทะลุ 100 ศพ เชื่อยอดตายเพิ่มอีก - เพิ่มเติมได้ที่ https://t.co/4THjckd43L #ตุรกี #Turkey
2023-02-06 04:52:31,made in aug.,พยากรย์อากาศวันนี้ อาจจะมีความคิดถึงตกเป็นบริเวณกว้างแต่จะไม่มีความอ้างว้างจนเกิดแผ่นดินไหว อาจจะมีลมรุนแรงซึ่งจะพัดพาความห่วงใย แม้สภาพอากาศจะไม่เป็นใจแต่สภาพความห่วงใยนั้นชัดเจนนะ รู้ยัง คุณแจมินฟังผมอยู่ไหมครับ https://t.co/qNrMwJd7qj
2023-02-06 02:17:39,TMD Bangna Bangkok Thailand,"แผ่นดินไหว  Turkey(37.90°N,38.08°E) ขนาด 5.9  ลึก 10 กม.  วันที่ 6 ก.พ. 2566 เวลา 09:03 น. ตามเวลาประเทศไทย [GEOFON]"
2023-02-06 02:17:07,"Bangkok, Thailand",ด่วน! สำนักงานธรณีวิทยาแห่งสหรัฐ(USGS)รายงานเกิดแผ่นดินไหวระดับรุนแรงวัดได้ 7.2-7.8 แมกนิทูดที่ประเทศตุรกี จุดสั่นไหวอยู่ห่าง 33 กม.จากเมืองกาซีอันเตป(Gaziantep)อยู่ลึกผิวดินเพียง 18 กม.รู้สึกข้ามประเทศไปถึงซีเรีย เลบานอน อิรัก อิสราเอล ไซปรัส ปาเลสไตน์ ตึกบ้านพังเสียหายหลายแห่ง https://t.co/nESiLT7pGg
2023-02-06 02:12:42,,แม่โทรมาว่าแผ่นดินไหวแรงมาก คือคนในเมนชั่นบอกเลบานอนยังรู้สึก
2023-02-06 02:11:39,"Bangkok, Thailand","ศภช.แจ้ง 08.28 น. 6 ก.พ. 66 แผ่นดินไหวบนบก ขนาด 8.1 ความลึก 10 กม. บริเวณ Jordan-Syria Region  ห่างจากไทยประมาณ 6,129 กม. ไม่มีผลกระทบต่อประเทศไทย

แผ่นดินไหวรุนแรงแบบนี้ น่าจะมีผลกระทบพอควร
ขอให้ทุกคนปลอดภัย"
2023-02-06 02:09:38,13ʰ37ᵐ00.919ˢ −29°51′56.74″,ตุรกีแผ่นดินไหว ไหวแรงด้วย
2023-02-06 02:06:36,Thailand,"6-2-66

ภาพความเสียหายจากแผ่นดินไหวตุรกี https://t.co/0k4fSOisRQ"
2023-02-06 02:01:36,,"แผ่นดินไหว ประเทศเมียนมา(21.05°N,99.91°E) ขนาด 3.2  ลึก 1 กม. วันที่ 6 ก.พ. 2566 เวลา 08:33 น. [TMD] https://t.co/aHBuDa4Oj0"
2023-02-06 02:01:36,TMD Bangna Bangkok Thailand,"แผ่นดินไหว ประเทศเมียนมา(21.05°N,99.91°E) ขนาด 3.2  ลึก 1 กม. วันที่ 6 ก.พ. 2566 เวลา 08:33 น. [TMD] https://t.co/tu6UCLw9R4"
2023-02-06 02:00:44,bangkok thailand,เกิดแผ่นดินไหว 7.8 แมกนิจูดทางตอนใต้ของตุรกี #แผ่นดินไหว #earthquake #Turkey https://t.co/ANkTbkuTxL
2023-02-06 02:00:36,Thailand,"6-2-66

ภาพความเสียหาย​จาก​แผ่นดินไหว​ใหญ่​ในตุรกี เมื่อช่วงเช้าที่ผ่านมา​ตามเวลา​ไทย https://t.co/Z5zPLQ5Qzt"
2023-02-06 01:59:25,Thailand,"6-2-66

ภาพความเสียหายจากแผ่นดินไหวใหญ่ในตุรกี https://t.co/UwTdOgNBGP"
2023-02-06 01:56:51,Thailand,"ุ6-2-66

08:40 Geofon ปรับขนาดแผ่นดินไหวตุรกีเป็น 7.4 และพิกัดศูนย์กลางเปลี่ยนเป็นจังหวัดคาฮ์รามันมารัช"
2023-02-06 01:56:28,,หลงไมไหวแล้ว แผ่นดินไหว แต่ที่ไม่ไหวคือมี้ลงไปกองกับพื้นแล้ว #น่าฮักจังเล๊ย https://t.co/4OowoVoz17
2023-02-06 01:54:46,Bangkok Thailand,วันนี้(6 ก.พ. 66) เวลา 08.17 น. เกิดแผ่นดินไหวบนบก ขนาด 7.8  และเวลา 8.28 น.ขนาด 6.7 บริเวณ Turkey #แผ่นดินไหว https://t.co/LrZjHGsyIS
2023-02-06 02:17:39,TMD Bangna Bangkok Thailand,"แผ่นดินไหว  Turkey(37.90°N,38.08°E) ขนาด 5.9  ลึก 10 กม.  วันที่ 6 ก.พ. 2566 เวลา 09:03 น. ตามเวลาประเทศไทย [GEOFON]"
2023-02-06 02:17:07,"Bangkok, Thailand",ด่วน! สำนักงานธรณีวิทยาแห่งสหรัฐ(USGS)รายงานเกิดแผ่นดินไหวระดับรุนแรงวัดได้ 7.2-7.8 แมกนิทูดที่ประเทศตุรกี จุดสั่นไหวอยู่ห่าง 33 กม.จากเมืองกาซีอันเตป(Gaziantep)อยู่ลึกผิวดินเพียง 18 กม.รู้สึกข้ามประเทศไปถึงซีเรีย เลบานอน อิรัก อิสราเอล ไซปรัส ปาเลสไตน์ ตึกบ้านพังเสียหายหลายแห่ง https://t.co/nESiLT7pGg
2023-02-06 02:12:42,,แม่โทรมาว่าแผ่นดินไหวแรงมาก คือคนในเมนชั่นบอกเลบานอนยังรู้สึก
2023-02-06 02:11:39,"Bangkok, Thailand","ศภช.แจ้ง 08.28 น. 6 ก.พ. 66 แผ่นดินไหวบนบก ขนาด 8.1 ความลึก 10 กม. บริเวณ Jordan-Syria Region  ห่างจากไทยประมาณ 6,129 กม. ไม่มีผลกระทบต่อประเทศไทย

แผ่นดินไหวรุนแรงแบบนี้ น่าจะมีผลกระทบพอควร
ขอให้ทุกคนปลอดภัย"
2023-02-06 02:09:38,13ʰ37ᵐ00.919ˢ −29°51′56.74″,ตุรกีแผ่นดินไหว ไหวแรงด้วย
2023-02-06 02:06:36,Thailand,"6-2-66

ภาพความเสียหายจากแผ่นดินไหวตุรกี https://t.co/0k4fSOisRQ"
2023-02-06 02:01:36,,"แผ่นดินไหว ประเทศเมียนมา(21.05°N,99.91°E) ขนาด 3.2  ลึก 1 กม. วันที่ 6 ก.พ. 2566 เวลา 08:33 น. [TMD] https://t.co/aHBuDa4Oj0"
2023-02-06 02:01:36,TMD Bangna Bangkok Thailand,"แผ่นดินไหว ประเทศเมียนมา(21.05°N,99.91°E) ขนาด 3.2  ลึก 1 กม. วันที่ 6 ก.พ. 2566 เวลา 08:33 น. [TMD] https://t.co/tu6UCLw9R4"
2023-02-06 02:00:44,bangkok thailand,เกิดแผ่นดินไหว 7.8 แมกนิจูดทางตอนใต้ของตุรกี #แผ่นดินไหว #earthquake #Turkey https://t.co/ANkTbkuTxL
2023-02-06 02:00:36,Thailand,"6-2-66

ภาพความเสียหาย​จาก​แผ่นดินไหว​ใหญ่​ในตุรกี เมื่อช่วงเช้าที่ผ่านมา​ตามเวลา​ไทย https://t.co/Z5zPLQ5Qzt"
2023-02-06 01:59:25,Thailand,"6-2-66

ภาพความเสียหายจากแผ่นดินไหวใหญ่ในตุรกี https://t.co/UwTdOgNBGP"
2023-02-06 01:56:51,Thailand,"ุ6-2-66

08:40 Geofon ปรับขนาดแผ่นดินไหวตุรกีเป็น 7.4 และพิกัดศูนย์กลางเปลี่ยนเป็นจังหวัดคาฮ์รามันมารัช"
2023-02-06 01:56:28,,หลงไมไหวแล้ว แผ่นดินไหว แต่ที่ไม่ไหวคือมี้ลงไปกองกับพื้นแล้ว #น่าฮักจังเล๊ย https://t.co/4OowoVoz17
2023-02-06 01:54:46,Bangkok Thailand,วันนี้(6 ก.พ. 66) เวลา 08.17 น. เกิดแผ่นดินไหวบนบก ขนาด 7.8  และเวลา 8.28 น.ขนาด 6.7 บริเวณ Turkey #แผ่นดินไหว https://t.co/LrZjHGsyIS
