time,places,tweet
2023-03-21 10:17:54,,"I also worked fulltime as a CNC Machinist after graduating UCSB, manufacturing prototype parts for AC Delco for the Bradley Fighting Machine (still in use by US Military) as well as prototype parts for Raytheon's Patriot Missile System &amp; NASA's Space Shuttle &amp; robotic surgical..."
2023-03-21 10:17:51,,"me, above average: if you thought your hotel safe was secure, think again
you, persnickety: which real housewife of new york ARE you?
me, amiable: NASA stands for 'next-level air summertime agency'"
2023-03-20 16:26:35,Pale Blue Dot,"🌸 Ok, bloomer: Spring is here. The March equinox marks the first day of spring in the Northern Hemisphere and autumn in the Southern Hemisphere. During equinox, the Sun shines on the equator with nearly equal amounts of day &amp; night: https://t.co/WC28LsQzbL https://t.co/acSLOpNklY"
2023-03-19 20:00:03,Goddard Space Flight Center,"This sparkling new Hubble image shows the brilliant globular cluster M14.

Home to over 150,000 stars, M14 played host to a nova in 1938. A nova is a sudden stellar eruption where a star’s brightness increases by a factor of 10,000 in just a few days: https://t.co/oU3xNvQc6F https://t.co/eymCOt9gd7"
2023-03-20 20:48:38,Pale Blue Dot,"Give your mail a cosmic commemoration!

On Sept. 24, #OSIRISRex spacecraft will deliver a capsule of asteroid material to Earth as part of its journey #ToBennuAndBack. @USPS announced an #OSIRISRExStamp to mark this epic delivery available later this year: https://t.co/6Wnu2yszHc https://t.co/f95CBRLGY7"
2023-03-21 10:22:07,"Brighton, UK","@Mr_Unvaxxed @KromeInk @guardian Gosh, on the one hand there's the entire global climate science community, and on the other there's some random guy on Twitter. Who to believe??

Do you have anything specific to back up your assertion? Or is it more vibes-based?

https://t.co/YsZBr2tq9Z"
2023-03-21 10:22:04,"Florida, USA","'Dark Nebulae and Star Formation in Taurus' image from the #NASA_App
https://t.co/ojvjtT3U4T https://t.co/4eEl9124e6"
2023-03-21 10:21:32,,"@ProfBillMcGuire Noaa, NASA and others confirm that the earth HASNT warmed in 15 years"
2023-03-21 10:21:21,En mi rincón. ,Cosmic Dust https://t.co/Lgg6i81afb
2023-03-21 10:20:03,,"#Perseverance on #Mars

Sol: 702
#Earth date: 2023-02-09;
#Camera: Mast Camera Zoom - Right

#PerseveranceRover #NASAPhotos #NASA #NASAAPI #MarsPhoto #MarsPhotos #MarsMission #NASAIngenuity #Space #PerseverancePhotoBot #TwitterBot #Bot https://t.co/xgTwVIFnsK"
2023-03-21 10:19:54,Mars,#PerseveranceRover image taken on #Sol738 at 5:21:39.959 AM with #Navcam #Mars #NASA #Space https://t.co/nAidHzM7KF
2023-03-21 10:19:45,"UK, USA, India & more","Meet the team at the 2023 Flight Software Workshop to discuss #LDRA news - or to say hi! Director of Field Engineering, Jay Thomas, presents ""The Future of Functional Safety and Security for NASA Software Programs"" at 2:30 pm. https://t.co/1K1WHe2KQ5"
2023-03-21 10:19:09,,"@NASA always thank you, NASA. spring coming peace. 
but still World sick omiclone virus, crime vocie problems..
Nasa, ESA with World health, safe for future."
2023-03-21 10:18:54,Everywhere,"@paulinenjoroge You remember what Uhuru told the NASA brigade after 2017 elections about nyama na na minofu? This is what's happening here. Let them eat, it's their turn"
2023-03-21 10:18:54,"Scarborough, United  Kingdom ","Tuesday, March 21. Today’s solar photosphere image courtesy of NASA and the celestial position of the Sun at 12h Universal Time.
https://t.co/j1TNRaBKmR https://t.co/zmalYLwMB0"
2023-03-21 10:18:35,Melbourne,"@pete_artist @KyleaTink You’re right Pete!
And CSIRO NOAA NASA RMI UTS and the Royal Society are all wrong.
Bets anyone?"
2023-03-21 10:18:16,23 she/her bi • LTPH Pres,ako na nasa hospital and idk if im hyperventilating bc harry x bts or bc im sick
2023-03-21 10:18:15,"Jacksonville, FL","@JRSchmit @Cosmozoom_ofcl ‘To do this, NASA and Lockheed opted to bring in an outside consultant, Boris Yendler, who specializes in spacecraft propellant estimations.”

Talk about a specialized skill set…"
2023-03-21 10:18:10,,Deep state and military industrial complex that gets it's money through NASA https://t.co/a1LZqrCWEW
2023-03-21 10:17:54,,"I also worked fulltime as a CNC Machinist after graduating UCSB, manufacturing prototype parts for AC Delco for the Bradley Fighting Machine (still in use by US Military) as well as prototype parts for Raytheon's Patriot Missile System &amp; NASA's Space Shuttle &amp; robotic surgical..."
2023-03-21 10:17:51,,"me, above average: if you thought your hotel safe was secure, think again
you, persnickety: which real housewife of new york ARE you?
me, amiable: NASA stands for 'next-level air summertime agency'"
2023-03-21 07:43:59,"Majors Creek, New South Wales","@B2CDUDE @curryja This is Tony doing what he does best. Misrepresenting the truth despite the fact his errors have been pointed out to him many times. He's nothing more than a propagandist.
https://t.co/FqTmj7zeGZ"
2023-03-21 07:43:54,"UAE, Switzerland, France",@sarahinscience @IPCC_CH It is nonsense. CERES absolves CO2. The decrease of clouds is by dimensions (&gt;10x) more important in relation to the pleasant warming since the end of the inhospitable Little Ice Age in the 19th century than anthropic CO2. NASA knows this. The CO2-focused modellers blather on. https://t.co/DaNs2SfmvU
2023-03-21 07:43:38,,"It's a good thing #HarrisonFord #WileyCoyote #HenryII is a professional actor because he's having to compensate for a rank amateur #NASA supporting cast incredulous to be talking to the ""World's First Astronaut""

https://t.co/xqd9Prl8Zy

""I've been here before"" says #HanSolo 💩🌙 https://t.co/NSgntfkJZq https://t.co/fsNq7Xyak6"
2023-03-21 07:42:58,,@scienceprover @ConspiracyDaves @bingusbot1 @race002 “He just lies” you are full of specificity. I think maybe you should humble yourself and realise everything you see or know is from NASA cartoons
2023-03-21 07:42:38,"Meath , Ireland",Freddy Delivers Another Blow https://t.co/41kKCgJvYY
2023-03-21 07:41:51,,"NASA Science Mission Directorate Knowledge Graph Discovery
https://t.co/FIcGCuWfQj https://t.co/XHMu8XWTDG"
2023-03-21 07:41:35,  ꒰ jiroar ꒱ ,"@iampieofficial How would you deal with homesickness 'pag nasa Korea na kayo? 
#Hori7onDASHonPIE @iampieofficial"
2023-03-21 07:41:15,United States of America 🇺🇸,"@ClimateRealists Meanwhile back on planet earth Antarctica is warming and losing mass.

https://t.co/VHctFM1JVB
https://t.co/AOdetGWD0Z https://t.co/0UGMhN8QHE"
2023-03-21 07:40:55,🌍 🇮🇹 ,"#EuropaClipper: A guide to #NASA's new #astrobiologymission
 https://t.co/OP4yGjx6zT"
2023-03-21 07:40:52,,@RubyMegalodon @FoxNews And NASA has shown that vegetation has increased over the last 100 years drastically.  We need more CO2. Not less
2023-03-21 07:40:43,Your Mum,@WinkyMcDinky imagine dropping some shit I care about ? Lol Flat earth is some Psy op shit. Nasa is a Satanic Organisation. Go drink Elon's piss.
2023-03-21 07:40:04,,"#Perseverance on #Mars

Sol: 702
#Earth date: 2023-02-09;
#Camera: Mast Camera Zoom - Right

#PerseveranceRover #NASAPhotos #NASA #NASAAPI #MarsPhoto #MarsPhotos #MarsMission #NASAIngenuity #Space #PerseverancePhotoBot #TwitterBot #Bot https://t.co/v91O8mizKA"
2023-03-21 07:39:41,,NASA unveils astronauts' spacesuits for Artemis moon landing | CNN https://t.co/3HJODTvRQr
2023-03-21 07:39:07,IISRO1008@GMAIL.COM,"Listen if you want safe @The_Trump_Train 
@NASA 
@WhiteHouse45 

Your Target is ISISI TERRARISAM

YOU KNOW THE SERVER WHERE THEY HIDDEN FUND'S

THIS IS LAST AND FINAL CALL

@JapanGov WE EXPERIENCED https://t.co/4u8TqEl0u2"
2023-03-21 07:38:58,,"Friends na nag add to cart pero di nag checheck out , let's give chance to others na nasa queue both physical and online😊🙏

#FreenBeckyFanBoomPH
#FreenBeckyFanBoomMNL
#FreenBeckyFanBoomCEBU"
2023-03-21 07:38:17,,"Wts/lfb -open sharing bundle pc chenle

Pair 2 pc kotak merah:
Ar ticket tds1 
Oyf nasa 

t. Oyf ar ticket tds1 sanrio clear sticker bfe glimo yzy sga holo hotsa https://t.co/rgbTmSuapi https://t.co/AlsqWjB2xY"
2023-03-21 07:38:12,Mars,#PerseveranceRover image taken on #Sol737 at 12:36:42.134 PM with #MastcamZ #Mars #NASA #Space https://t.co/K3OKGkna6O
2023-03-21 07:38:06,,"@NASA_ICE Which warmings raise world average: SPORADIC, UNIVERSAL? Machine theory of CO2=cumulative universal diffuse warming. CO2 Insulation theory=transient night warmth near heat-retentive water/No warming in daylight when no heat loss/Stable Day max temps. Footprint of warming shows it"
2023-03-21 07:38:04,,@MadScientistFF Excellent problem solving skills. NASA better keep an eye on this kid.
2023-03-21 07:43:59,"Majors Creek, New South Wales","@B2CDUDE @curryja This is Tony doing what he does best. Misrepresenting the truth despite the fact his errors have been pointed out to him many times. He's nothing more than a propagandist.
https://t.co/FqTmj7zeGZ"
2023-03-21 07:43:54,"UAE, Switzerland, France",@sarahinscience @IPCC_CH It is nonsense. CERES absolves CO2. The decrease of clouds is by dimensions (&gt;10x) more important in relation to the pleasant warming since the end of the inhospitable Little Ice Age in the 19th century than anthropic CO2. NASA knows this. The CO2-focused modellers blather on. https://t.co/DaNs2SfmvU
2023-03-21 07:43:38,,"It's a good thing #HarrisonFord #WileyCoyote #HenryII is a professional actor because he's having to compensate for a rank amateur #NASA supporting cast incredulous to be talking to the ""World's First Astronaut""

https://t.co/xqd9Prl8Zy

""I've been here before"" says #HanSolo 💩🌙 https://t.co/NSgntfkJZq https://t.co/fsNq7Xyak6"
2023-03-21 07:42:58,,@scienceprover @ConspiracyDaves @bingusbot1 @race002 “He just lies” you are full of specificity. I think maybe you should humble yourself and realise everything you see or know is from NASA cartoons
2023-03-21 07:42:38,"Meath , Ireland",Freddy Delivers Another Blow https://t.co/41kKCgJvYY
2023-03-21 07:41:51,,"NASA Science Mission Directorate Knowledge Graph Discovery
https://t.co/FIcGCuWfQj https://t.co/XHMu8XWTDG"
2023-03-21 07:41:35,  ꒰ jiroar ꒱ ,"@iampieofficial How would you deal with homesickness 'pag nasa Korea na kayo? 
#Hori7onDASHonPIE @iampieofficial"
2023-03-21 07:41:15,United States of America 🇺🇸,"@ClimateRealists Meanwhile back on planet earth Antarctica is warming and losing mass.

https://t.co/VHctFM1JVB
https://t.co/AOdetGWD0Z https://t.co/0UGMhN8QHE"
2023-03-21 07:40:55,🌍 🇮🇹 ,"#EuropaClipper: A guide to #NASA's new #astrobiologymission
 https://t.co/OP4yGjx6zT"
2023-03-21 07:40:52,,@RubyMegalodon @FoxNews And NASA has shown that vegetation has increased over the last 100 years drastically.  We need more CO2. Not less
2023-03-21 07:40:43,Your Mum,@WinkyMcDinky imagine dropping some shit I care about ? Lol Flat earth is some Psy op shit. Nasa is a Satanic Organisation. Go drink Elon's piss.
2023-03-21 07:40:04,,"#Perseverance on #Mars

Sol: 702
#Earth date: 2023-02-09;
#Camera: Mast Camera Zoom - Right

#PerseveranceRover #NASAPhotos #NASA #NASAAPI #MarsPhoto #MarsPhotos #MarsMission #NASAIngenuity #Space #PerseverancePhotoBot #TwitterBot #Bot https://t.co/v91O8mizKA"
2023-03-21 07:39:41,,NASA unveils astronauts' spacesuits for Artemis moon landing | CNN https://t.co/3HJODTvRQr
2023-03-21 07:39:07,IISRO1008@GMAIL.COM,"Listen if you want safe @The_Trump_Train 
@NASA 
@WhiteHouse45 

Your Target is ISISI TERRARISAM

YOU KNOW THE SERVER WHERE THEY HIDDEN FUND'S

THIS IS LAST AND FINAL CALL

@JapanGov WE EXPERIENCED https://t.co/4u8TqEl0u2"
2023-03-21 07:38:58,,"Friends na nag add to cart pero di nag checheck out , let's give chance to others na nasa queue both physical and online😊🙏

#FreenBeckyFanBoomPH
#FreenBeckyFanBoomMNL
#FreenBeckyFanBoomCEBU"
2023-03-21 07:38:17,,"Wts/lfb -open sharing bundle pc chenle

Pair 2 pc kotak merah:
Ar ticket tds1 
Oyf nasa 

t. Oyf ar ticket tds1 sanrio clear sticker bfe glimo yzy sga holo hotsa https://t.co/rgbTmSuapi https://t.co/AlsqWjB2xY"
2023-03-21 07:38:12,Mars,#PerseveranceRover image taken on #Sol737 at 12:36:42.134 PM with #MastcamZ #Mars #NASA #Space https://t.co/K3OKGkna6O
2023-03-21 07:38:06,,"@NASA_ICE Which warmings raise world average: SPORADIC, UNIVERSAL? Machine theory of CO2=cumulative universal diffuse warming. CO2 Insulation theory=transient night warmth near heat-retentive water/No warming in daylight when no heat loss/Stable Day max temps. Footprint of warming shows it"
2023-03-21 07:38:04,,@MadScientistFF Excellent problem solving skills. NASA better keep an eye on this kid.
2023-03-21 05:04:49,"Tampa, Florida",Ignition Problem Forces NASA to Scrub Crew-6 Launch to Space Station https://t.co/jVW72s64w7
2023-03-21 05:04:46,YEG,"Sooooooo, it seems @NASA may have been nothing more than a money laundering agency."
2023-03-21 05:04:34,"San Diego, CA",#SpacePicture #astrophotography #cosmos #Space #NASA  X-Ray Instrument for Mars 2020 Rover is PIXL https://t.co/tkWNMOl4us https://t.co/5n2PWfNSFu
2023-03-21 05:04:17,he/him,Today's Astronomy Picture of the Day:  https://t.co/y5djPwFY0p #space #nasa #apod #SpaceIsAwesome https://t.co/0V1BUdZpOy
2023-03-21 05:03:59,India,Margaret Hamilton Led the NASA Software Team That Landed Astronauts on the Moon #Nasa via https://t.co/DvgZikb3vz https://t.co/oNqt1UctpR
2023-03-21 05:03:55,"Adelaide, South Australia","Indigenous Australian students will be given an opportunity to reach for the stars, with new National Indigenous Space Academy launched today by the @AusSpaceAgency, @NASA and @MonashUni at Lot Fourteen.

https://t.co/UaZFe6aMrm

#InnovationDistrict @SenBillNelson @Astro_Pam https://t.co/RoaL2VNNtB"
2023-03-21 05:03:51,Mars,#CuriosityRover image taken on #Sol3421 at 2:23:42.602 PM with #RearHazcam #Mars #NASA #Space https://t.co/v1oH9Aic3M
2023-03-21 05:03:50,,Ang daming nasa japan sa ig stories ko 🥹 two weeks left and that's going to be me
2023-03-21 05:02:48,"Neukölln, Berlin","Oh, no! „SCIENTISTS FIND NASA'S MARS ROVER WOULD STRUGGLE TO DETECT LIFE ON EARTH“ https://t.co/W32DoUPlQF https://t.co/bVjtd1LeoP"
2023-03-21 05:02:07,,"Dark Nebulae and Star Formation in Taurus

Copyright Credits :- Vikas Chander

#NASA #APOD #ImageOfTheDay #Space #SpaceImages #AstronomyPictures #SpacePictures #Images #Astrography #Astronomy #Photography #Pictures #Science #ScienceImages https://t.co/lyEbD0yZ0q"
2023-03-21 05:01:51,"Brooklyn,NY 11216","Notable legal clouds that continue to hang over Donald Trump in 2023 https://t.co/fBq6xcAtNW  Welcome to Gboard clipboard, any text you copy will be saved here."
2023-03-21 05:01:17,Germany - Deutschland,"[21% sparen] #LEGO #LEGOAdvancedModels 10283 NASA-Spaceshuttle „Discovery“ ab 157,99 EUR #brickmerge #preisvergleich https://t.co/uSFwAXp5bP"
2023-03-21 05:01:04,Texas,"#SpaceX : NASA Administrator Visits SpaceX HQ

NASA Administrator Jim Bridenstine, signs a banner during a tour of the SpaceX Headquarters, Thursday, Oct. 10, 2019 in Hawthorne, CA. Photo credit: (NASA/Aubrey Gemignani) https://t.co/Gr8xIQIgCh"
2023-03-21 05:00:59,,"RGB Channel Series

Image: Wolf-Rayet 124

Driven by powerful stellar winds, expanding shrouds of gas and dust frame hot, luminous star Wolf-Rayet 124 in this sharp infrare... [Image Credit: NASA, ESA, CSA, STScI, Webb ERO Production Team]

Source: https://t.co/2yg7P1QrSt https://t.co/MesBuJQei3"
2023-03-21 05:00:25,5o4,&amp; that bullshit ain’t gone fly what you mean I’m with nasa
2023-03-21 05:00:16,Galaxy,"NASA Mars Rover Photo
--Rover Info
Name: Spirit
Launch Date: 2003-06-10
Landing Date: 2004-01-04

--Photo Info
Date: 2008-05-18
-Camera
Name: PANCAM
Full Name: Panoramic Camera https://t.co/k1hljnYWXF"
2023-03-21 05:04:49,"Tampa, Florida",Ignition Problem Forces NASA to Scrub Crew-6 Launch to Space Station https://t.co/jVW72s64w7
2023-03-21 05:04:46,YEG,"Sooooooo, it seems @NASA may have been nothing more than a money laundering agency."
2023-03-21 05:04:34,"San Diego, CA",#SpacePicture #astrophotography #cosmos #Space #NASA  X-Ray Instrument for Mars 2020 Rover is PIXL https://t.co/tkWNMOl4us https://t.co/5n2PWfNSFu
2023-03-21 05:04:17,he/him,Today's Astronomy Picture of the Day:  https://t.co/y5djPwFY0p #space #nasa #apod #SpaceIsAwesome https://t.co/0V1BUdZpOy
2023-03-21 05:03:59,India,Margaret Hamilton Led the NASA Software Team That Landed Astronauts on the Moon #Nasa via https://t.co/DvgZikb3vz https://t.co/oNqt1UctpR
2023-03-21 05:03:55,"Adelaide, South Australia","Indigenous Australian students will be given an opportunity to reach for the stars, with new National Indigenous Space Academy launched today by the @AusSpaceAgency, @NASA and @MonashUni at Lot Fourteen.

https://t.co/UaZFe6aMrm

#InnovationDistrict @SenBillNelson @Astro_Pam https://t.co/RoaL2VNNtB"
2023-03-21 05:03:51,Mars,#CuriosityRover image taken on #Sol3421 at 2:23:42.602 PM with #RearHazcam #Mars #NASA #Space https://t.co/v1oH9Aic3M
2023-03-21 05:03:50,,Ang daming nasa japan sa ig stories ko 🥹 two weeks left and that's going to be me
2023-03-21 05:02:48,"Neukölln, Berlin","Oh, no! „SCIENTISTS FIND NASA'S MARS ROVER WOULD STRUGGLE TO DETECT LIFE ON EARTH“ https://t.co/W32DoUPlQF https://t.co/bVjtd1LeoP"
2023-03-21 05:02:07,,"Dark Nebulae and Star Formation in Taurus

Copyright Credits :- Vikas Chander

#NASA #APOD #ImageOfTheDay #Space #SpaceImages #AstronomyPictures #SpacePictures #Images #Astrography #Astronomy #Photography #Pictures #Science #ScienceImages https://t.co/lyEbD0yZ0q"
2023-03-21 05:01:51,"Brooklyn,NY 11216","Notable legal clouds that continue to hang over Donald Trump in 2023 https://t.co/fBq6xcAtNW  Welcome to Gboard clipboard, any text you copy will be saved here."
2023-03-21 05:01:17,Germany - Deutschland,"[21% sparen] #LEGO #LEGOAdvancedModels 10283 NASA-Spaceshuttle „Discovery“ ab 157,99 EUR #brickmerge #preisvergleich https://t.co/uSFwAXp5bP"
2023-03-21 05:01:04,Texas,"#SpaceX : NASA Administrator Visits SpaceX HQ

NASA Administrator Jim Bridenstine, signs a banner during a tour of the SpaceX Headquarters, Thursday, Oct. 10, 2019 in Hawthorne, CA. Photo credit: (NASA/Aubrey Gemignani) https://t.co/Gr8xIQIgCh"
2023-03-21 05:00:59,,"RGB Channel Series

Image: Wolf-Rayet 124

Driven by powerful stellar winds, expanding shrouds of gas and dust frame hot, luminous star Wolf-Rayet 124 in this sharp infrare... [Image Credit: NASA, ESA, CSA, STScI, Webb ERO Production Team]

Source: https://t.co/2yg7P1QrSt https://t.co/MesBuJQei3"
2023-03-21 05:00:25,5o4,&amp; that bullshit ain’t gone fly what you mean I’m with nasa
2023-03-21 05:00:16,Galaxy,"NASA Mars Rover Photo
--Rover Info
Name: Spirit
Launch Date: 2003-06-10
Landing Date: 2004-01-04

--Photo Info
Date: 2008-05-18
-Camera
Name: PANCAM
Full Name: Panoramic Camera https://t.co/k1hljnYWXF"
2023-03-21 02:26:27,USA,"@LeonardHowardJ1 @MikeHudema Sea levels are rapidly rising. The rate of sea level rise is accelerating. You have been fooled by a meme. Try better sources of information 

https://t.co/ZFd6TAmyoE"
2023-03-21 02:26:17,Mars,#PerseveranceRover image taken on #Sol737 at 12:29:33.903 PM with #MastcamZ #Mars #NASA #Space https://t.co/A5WHrmynmd
2023-03-21 02:26:00,he/him,@BCPandora13 he uses a nasa computer and calculates to find these tweets me thinks
2023-03-21 02:25:56,,"@RusTrollFarm @corbcello @OwenBenjamin It's promotional, educational footage? You know, like the CGI renders of the various Mars landings that NASA distributes as part of its educational outreach programs?"
2023-03-21 02:25:50,Nairobi- kenya,"@TrottoirRadio Election is not won by the crowd but votes. Raila needed to have  maintained  his NASA coalition partners and he could have won. He always believes he can win alone. He dropped Ruto 2007/13, Wetangula 2017/22 in both cases ,he said he'll talk directly to the people."
2023-03-21 02:25:20,USA,"@mob_virgin @MikeHudema Sea level is rising rapidly. The rate of sea level rise continues to increase 

https://t.co/ZFd6TAmyoE"
2023-03-21 02:25:16,Your wallet ,"OKAY! But no lies are being told!! This is a fact everytime! 

My biggest Tributes come fermi the sweetest men with 0 followers &amp; specifically follow musk &amp; Nasa https://t.co/Hw5384iOfZ"
2023-03-21 02:25:15,Hortaleza Madrid y el Universo,M42 Orion Nebula by Hubble telescope #NASA #ESA #Hubble https://t.co/iNpXcrezXn
2023-03-21 02:24:34,Space (outer),We are not going back to the Moon just to get to the Moon- we are going to get to Mars - NASA Administrator Bill Nelson  - we are explorers and we need to learn how to live there https://t.co/RLUewB74SJ
2023-03-21 02:24:25,,"@BreakingBrown Me: Yall really should check out ADOS any Yvette and Tone's videos

Them: Yvette been collecting money from NASA since 1963 and she's the reason black people never got on the moon! 

Me: 🤨 Ok first of all there have been black people on the moon and second...what??? https://t.co/uNkHMWtBbk"
2023-03-21 02:24:14,USA,"@Jagster20548365 @MikeHudema Antarctica is rapidly losing ice 

https://t.co/tGB8ZjJiX2"
2023-03-21 02:24:04,Rajkot,@ClimateHuman Expected better caliber from NASA employee !
2023-03-21 02:23:46,USA,"@hypnoksa @MikeHudema The world continues to rapidly lose ice  as the world continues to rapidly warm 

https://t.co/tGB8ZjJiX2"
2023-03-21 02:26:27,USA,"@LeonardHowardJ1 @MikeHudema Sea levels are rapidly rising. The rate of sea level rise is accelerating. You have been fooled by a meme. Try better sources of information 

https://t.co/ZFd6TAmyoE"
2023-03-21 02:26:17,Mars,#PerseveranceRover image taken on #Sol737 at 12:29:33.903 PM with #MastcamZ #Mars #NASA #Space https://t.co/A5WHrmynmd
2023-03-21 02:26:00,he/him,@BCPandora13 he uses a nasa computer and calculates to find these tweets me thinks
2023-03-21 02:25:56,,"@RusTrollFarm @corbcello @OwenBenjamin It's promotional, educational footage? You know, like the CGI renders of the various Mars landings that NASA distributes as part of its educational outreach programs?"
2023-03-21 02:25:50,Nairobi- kenya,"@TrottoirRadio Election is not won by the crowd but votes. Raila needed to have  maintained  his NASA coalition partners and he could have won. He always believes he can win alone. He dropped Ruto 2007/13, Wetangula 2017/22 in both cases ,he said he'll talk directly to the people."
2023-03-21 02:25:20,USA,"@mob_virgin @MikeHudema Sea level is rising rapidly. The rate of sea level rise continues to increase 

https://t.co/ZFd6TAmyoE"
2023-03-21 02:25:16,Your wallet ,"OKAY! But no lies are being told!! This is a fact everytime! 

My biggest Tributes come fermi the sweetest men with 0 followers &amp; specifically follow musk &amp; Nasa https://t.co/Hw5384iOfZ"
2023-03-21 02:25:15,Hortaleza Madrid y el Universo,M42 Orion Nebula by Hubble telescope #NASA #ESA #Hubble https://t.co/iNpXcrezXn
2023-03-21 02:24:34,Space (outer),We are not going back to the Moon just to get to the Moon- we are going to get to Mars - NASA Administrator Bill Nelson  - we are explorers and we need to learn how to live there https://t.co/RLUewB74SJ
2023-03-21 02:24:25,,"@BreakingBrown Me: Yall really should check out ADOS any Yvette and Tone's videos

Them: Yvette been collecting money from NASA since 1963 and she's the reason black people never got on the moon! 

Me: 🤨 Ok first of all there have been black people on the moon and second...what??? https://t.co/uNkHMWtBbk"
2023-03-21 02:24:14,USA,"@Jagster20548365 @MikeHudema Antarctica is rapidly losing ice 

https://t.co/tGB8ZjJiX2"
2023-03-21 02:24:04,Rajkot,@ClimateHuman Expected better caliber from NASA employee !
2023-03-21 02:23:46,USA,"@hypnoksa @MikeHudema The world continues to rapidly lose ice  as the world continues to rapidly warm 

https://t.co/tGB8ZjJiX2"
2023-03-20 23:49:59,upon Stolen Lands ,"There is only so much they will take before they find something to do to #Elon
 Maybe a chinese spy because of his factory there,,lol
However I am not so gullible when he gets paid by NASA the very evil ones that wrote #Circa2025 https://t.co/Ke9qpgAm8x"
